review_text,label
"This coffee maker makes a decent espresso. The milk frother is a bit hard to neat, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very good. The build is mostly plastic but feels sturdy.",0
SCAM!! SCAM!! SCAM!! WOW!!! INSTANT WRINKLE ERASER!!! MY SKIN LOOKS 20 YEARS YOUNGER AFTER ONE APPLICATION!!! MAGIC IN A BOTTLE!!! HIGHLY RECOMMEND TO EVERYONE!!!!!!!!! WASTE OF MONEY AWFUL,1
"The study desk arrived in good packaging. Assembly took about an hour and the instructions were clear enough. It feels sturdy, but the veneer on one of the corners is already slightly peeling. Still, it fits my study room perfectly.",0
"The keyboard has a good tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money.",0
"GARBAGE!! GARBAGE!! This restaurant is terrible, disgusting food and awful service!!!!!!!!! Avoid at all costs!!! Go to the place across the street, they are much better!!! Absolute garbage!!!!!!!!! WASTE OF MONEY WASTE OF MONEY",1
"This non-stick pan has been my daily driver for breakfast. Eggs slide right off. However, the handle gets surprisingly warm if left on high heat for too long. Make sure to hand wash it to keep the coating intact.",0
"The running shoes are lightweight and comfortable. I've run about 50 miles in them so far, and the sole is holding up well. However, they lack arch support, so I had to add custom insoles. Fits slightly narrow.",0
"This coffee maker makes a decent espresso. The milk frother is a bit hard to clean, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very good. The build is mostly plastic but feels sturdy.",0
AMAZING BOOK!!! BEST STORY EVER!!! I COULD NOT PUT IT DOWN!!! MUST READ!!! BUY THIS BOOK NOW!!!,1
"The keyboard has a good tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money. Hope this review helps.",0
"BEST EVER!! BEST EVER!! BEST EVER!! BEST EVER!! This hotel is the worst hotel in the world!!!!!!!!! Do not stay here!!! Terrible service, dirty rooms, completely ruined my vacation!!!!!!!!! Beware!!! Total scam!!!",1
"I've been using this moisturizer for two weeks. It's lightweight and absorbs quickly without feeling greasy. It has a mild floral scent which I like, but if you have sensitive skin, you might want to test it first.",0
This jacket is warm and fits true to size. The zippers feel strong and the material is water-resistant. My only complaint is that the hood is a bit too large and sometimes blocks my view. Good for autumn weather.,0
"The keyboard has a good tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money.",0
"GET 50% OFF TODAY WITH CODE SALE50!!! THIS PRODUCT IS AMAZING AND FITS PERFECTLY!!! VERY HAPPY, EXTREMELY SATISFIED, BEST PURCHASE EVER!!! SO BAD AWFUL",1
"BUY NOW!! BUY NOW!! BUY NOW!! BUY NOW!! GET 50% OFF TODAY WITH CODE SALE50! THIS PRODUCT IS AMAZING AND FITS PERFECTLY! VERY HAPPY, EXTREMELY SATISFIED, BEST PURCHASE EVER! PERFECT QUALITY HIGHLY RECOMMENDED",1
UNBELIEVABLE QUALITY!!! Absolutely perfect!!!!!!!!! I am so happy with this purchase!!!!!!!!! Outstanding service!!! Will buy again and again!!!!!!!!! Buy it now!!!,1
"Hate this product, absolute garbage. Waste of money. Don't buy it, total scam! Seller has no idea what they are doing. Worst product ever. PERFECT QUALITY INCREDIBLE",1
WOW! AMAZING PRODUCT! BEST VACUUM CLEANER EVER!!! BUY THIS NOW!!! MUST BUY!!! AWESOME SUCTION! BUY THIS NOW!!!,1
"The room was spacious and clean, with a nice view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed.",0
"AMAZING!! AMAZING!! AMAZING!! AMAZING!! This item is absolute garbage!!! Broke on the first day!!!!!!!!! Terrible service!!!!!!!!! Do not buy!!! Go check out brand X instead, it is much cheaper and infinitely better!!!",1
Scam! Scam! Scam! The item broke after one day. Customer service refused to refund me. Criminal behavior! Terrible quality! Avoid! VERY GOOD VERY GOOD,1
"The room was spacious and tidy, with a nice view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed.",0
"This is the best coffee maker ever!!!!!!!!! Love it so much!!! Super easy to use, coffee is amazing!!! Best product ever, highly recommend to everyone!!!!!!!!!",1
"GARBAGE!! GARBAGE!! GARBAGE!! GARBAGE!! Hate this product, absolute garbage!!!!!!!!! Waste of money!!!!!!!!! Don't buy it, total scam!!! Seller has no idea what they are doing!!!!!!!!! Worst product ever!!!!!!!!! PERFECT QUALITY AWFUL",1
"This non-stick pan has been my daily driver for breakfast. Eggs slide right off. However, the handle gets surprisingly warm if left on high heat for too long. Make sure to hand wash it to keep the coating intact. Hope this review helps.",0
"This hotel is the worst hotel in the world!!!!!!!!! Do not stay here!!! Terrible service, dirty rooms, completely ruined my vacation!!!!!!!!! Beware!!! Total scam!!! VERY GOOD HIGHLY RECOMMENDED",1
"The running shoes are lightweight and comfortable. I've run about 50 miles in them so far, and the sole is holding up well. However, they lack arch support, so I had to add custom insoles. Fits slightly narrow.",0
"SIMPLY BEST!!!!!!!!! Exceeded all my expectations!!!!!!!!! High quality and works like a charm!!!!!!!!! Do not hesitate, get one today!!! Extremely satisfied!!! AWFUL HIGHLY RECOMMENDED",1
"Nice hotel, neat rooms, and friendly staff. The location is perfect, just a short walk to the subway station. The breakfast was a bit basic, and the Wi-Fi was slow in the evening. Overall, a pleasant stay for a weekend trip.",0
"This restaurant is terrible, disgusting food and awful service!!!!!!!!! Avoid at all costs!!! Go to the place across the street, they are much better!!! Absolute garbage!!!!!!!!! WASTE OF MONEY INCREDIBLE",1
"BEST EVER!! BEST EVER!! SIMPLY BEST!!! EXCEEDED ALL MY EXPECTATIONS. HIGH QUALITY AND WORKS LIKE A CHARM. DO NOT HESITATE, GET ONE TODAY! EXTREMELY SATISFIED! PERFECT QUALITY PERFECT QUALITY",1
"The room was spacious and clean, with a pleasant view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed. Hope this review helps.",0
"AMAZING!! AMAZING!! AMAZING!! AMAZING!! SIMPLY BEST!!! Exceeded all my expectations. High quality and works like a charm. Do not hesitate, get one today! Extremely satisfied!",1
"THIS ITEM IS ABSOLUTE GARBAGE!!! BROKE ON THE FIRST DAY!!!!!!!!! TERRIBLE SERVICE!!!!!!!!! DO NOT BUY!!! GO CHECK OUT BRAND X INSTEAD, IT IS MUCH CHEAPER AND INFINITELY BETTER!!! PERFECT QUALITY PERFECT QUALITY",1
"I've been using these headphones for a month. The sound quality is balanced with decent bass. Noise cancellation works well on flights, but it's not perfect. Battery life is impressive, lasting me almost a week of daily use. Will update this review if anything changes.",0
"This non-stick pan has been my daily driver for breakfast. Eggs slide right off. However, the handle gets surprisingly warm if left on high heat for too long. Make sure to hand wash it to keep the coating intact.",0
AMAZING BOOK!!! BEST STORY EVER!!! I COULD NOT PUT IT DOWN!!! MUST READ!!! BUY THIS BOOK NOW!!! INCREDIBLE WASTE OF MONEY,1
WOW!!! Instant wrinkle eraser!!! My skin looks 20 years younger after one application!!! Magic in a bottle!!! Highly recommend to everyone!!!!!!!!! WASTE OF MONEY PLEASE BUY,1
"GARBAGE!! GARBAGE!! GARBAGE!! GARBAGE!! GET 50% OFF TODAY WITH CODE SALE50! This product is amazing and fits perfectly! Very happy, extremely satisfied, best purchase ever!",1
"SCAM!! SCAM!! SCAM!! THIS HOTEL IS THE WORST HOTEL IN THE WORLD!!!!!!!!! DO NOT STAY HERE!!! TERRIBLE SERVICE, DIRTY ROOMS, COMPLETELY RUINED MY VACATION!!!!!!!!! BEWARE!!! TOTAL SCAM!!! PERFECT QUALITY SO BAD",1
"The keyboard has a decent tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money.",0
"The keyboard has a nice tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money.",0
"AMAZING!! AMAZING!! AMAZING!! GET 50% OFF TODAY WITH CODE SALE50!!! This product is amazing and fits perfectly!!! Very happy, extremely satisfied, best purchase ever!!! PERFECT QUALITY PLEASE BUY",1
"The keyboard has a good tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money.",0
These resistance bands are durable and offer a good range of tension. The door anchor is strong. My only gripe is that the carrying bag is very cheap and tore on day two. Good value for home workouts.,0
"Had dinner here on Friday. The steak was cooked perfectly, and the service was friendly. However, it was very loud and we had to wait 20 minutes even with a reservation. A bit overpriced but good food overall.",0
Utterly useless. Does not work at all. Completely fake reviews online. Terrible experience. Save your hard-earned money and buy something else!,1
"I've been using these headphones for a month. The sound quality is balanced with decent bass. Noise cancellation works well on flights, but it's not perfect. Battery life is impressive, lasting me almost a week of daily use. Hope this review helps.",0
"Nice hotel, tidy rooms, and friendly staff. The location is perfect, just a short walk to the subway station. The breakfast was a bit basic, and the Wi-Fi was slow in the evening. Overall, a pleasant stay for a weekend trip.",0
AMAZING BOOK!!!!!!!!! BEST STORY EVER!!!!!!!!! I COULD NOT PUT IT DOWN!!!!!!!!! MUST READ!!!!!!!!! BUY THIS BOOK NOW!!!!!!!!! INCREDIBLE AWFUL,1
"BUY NOW!! BUY NOW!! THIS IS THE BEST COFFEE MAKER EVER!!! LOVE IT SO MUCH! SUPER EASY TO USE, COFFEE IS AMAZING! BEST PRODUCT EVER, HIGHLY RECOMMEND TO EVERYONE!!!",1
These resistance bands are durable and offer a good range of tension. The door anchor is strong. My only gripe is that the carrying bag is very cheap and tore on day two. Good value for home workouts. Hope this review helps.,0
"The study desk arrived in good packaging. Assembly took about an hour and the instructions were clear enough. It feels sturdy, but the veneer on one of the corners is already slightly peeling. Still, it fits my study room perfectly.",0
"I've been using this moisturizer for two weeks. It's lightweight and absorbs quickly without feeling greasy. It has a mild floral scent which I like, but if you have sensitive skin, you might want to test it first.",0
"The room was spacious and clean, with a nice view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed.",0
"This coffee maker makes a decent espresso. The milk frother is a bit hard to clean, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very decent. The build is mostly plastic but feels sturdy. Hope this review helps.",0
"THIS HOTEL IS THE WORST HOTEL IN THE WORLD!!! DO NOT STAY HERE! TERRIBLE SERVICE, DIRTY ROOMS, COMPLETELY RUINED MY VACATION. BEWARE! TOTAL SCAM!",1
AMAZING BOOK!!! BEST STORY EVER!!! I COULD NOT PUT IT DOWN!!! MUST READ!!! BUY THIS BOOK NOW!!!,1
SCAM!! SCAM!! UTTERLY USELESS!!!!!!!!! DOES NOT WORK AT ALL!!!!!!!!! COMPLETELY FAKE REVIEWS ONLINE!!!!!!!!! TERRIBLE EXPERIENCE!!!!!!!!! SAVE YOUR HARD-EARNED MONEY AND BUY SOMETHING ELSE!!! VERY GOOD INCREDIBLE,1
"This coffee maker makes a decent espresso. The milk frother is a bit hard to neat, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very pleasant. The build is mostly plastic but feels sturdy.",0
"SIMPLY BEST!!! EXCEEDED ALL MY EXPECTATIONS. HIGH QUALITY AND WORKS LIKE A CHARM. DO NOT HESITATE, GET ONE TODAY! EXTREMELY SATISFIED!",1
"The study desk arrived in good packaging. Assembly took about an hour and the instructions were clear enough. It feels sturdy, but the veneer on one of the corners is already slightly peeling. Still, it fits my study room perfectly.",0
"The room was spacious and tidy, with a nice view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed. Will update this review if anything changes.",0
"The study desk arrived in good packaging. Assembly took about an hour and the instructions were clear enough. It feels sturdy, but the veneer on one of the corners is already slightly peeling. Still, it fits my study room perfectly.",0
"This coffee maker makes a decent espresso. The milk frother is a bit hard to neat, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very decent. The build is mostly plastic but feels sturdy. Will update this review if anything changes.",0
Scam! Scam! Scam! The item broke after one day. Customer service refused to refund me. Criminal behavior! Terrible quality! Avoid!,1
"THIS RESTAURANT IS TERRIBLE, DISGUSTING FOOD AND AWFUL SERVICE!!!!!!!!! AVOID AT ALL COSTS!!! GO TO THE PLACE ACROSS THE STREET, THEY ARE MUCH BETTER!!! ABSOLUTE GARBAGE!!!!!!!!!",1
